"state_code","category","year","unit","amount"
"MI","Fossil Fuel-Production","1990","Billion Btu",114121
"MI","Fossil Fuel-Production","2000","Billion Btu",45861
"MI","Gdp Per Capita","2010","Dollars",39463
"MI","Gdp Per Capita","1970","Dollars",5203
"MI","Gdp Per Capita","2000","Dollars",35433
"MI","Gdp Per Capita","2020","Dollars",51611
"MI","Gdp Per Capita","1980","Dollars",11243
"MI","Gdp Per Capita","1990","Dollars",20774
"MI","Nuclear-Consumption","2000","Billion Btu",196925
"MI","Nuclear-Consumption","1980","Billion Btu",173339
"MI","Nuclear-Consumption","1970","Billion Btu",4113
"MI","Nuclear-Consumption","1990","Billion Btu",228682
"MI","Nuclear-Consumption","2020","Billion Btu",316732
"MI","Nuclear-Consumption","2010","Billion Btu",309636
"MI","Population","1990","Individual Person",9295297
"MI","Population","2020","Individual Person",10077331
"MI","Population","1970","Individual Person",8875083
"MI","Population","2000","Individual Person",9938444
"MI","Population","2010","Individual Person",9883640
"MI","Population","1980","Individual Person",9262078
"MI","Production","1990","Billion Btu",632372
"MI","Production","1970","Billion Btu",169325
"MI","Production","2010","Billion Btu",635800
"MI","Production","2000","Billion Btu",665202
"MI","Production","1980","Billion Btu",661725
"MI","Production","2020","Billion Btu",635494
"MI","Renewable-Consumption","1980","Billion Btu",103039
"MI","Renewable-Consumption","2010","Billion Btu",160228
"MI","Renewable-Consumption","2020","Billion Btu",235276
"MI","Renewable-Consumption","1970","Billion Btu",54309
"MI","Renewable-Consumption","2000","Billion Btu",118368
"MI","Renewable-Consumption","1990","Billion Btu",102166
"MI","Renewable-Production","2000","Billion Btu",221012
"MI","Renewable-Production","2010","Billion Btu",258914
"MI","Renewable-Production","1990","Billion Btu",195971
"MI","Renewable-Production","1980","Billion Btu",206078
"MI","Renewable-Production","2020","Billion Btu",406948
"MI","Renewable-Production","1970","Billion Btu",108619
"MI","Total Expenditure","1970","Dollars",3718000000
"MI","Total Expenditure","1980","Dollars",14050000000
"MI","Total Expenditure","1990","Dollars",16734000000
"MI","Total Expenditure","2000","Dollars",22220000000
"MI","Total Expenditure","2010","Dollars",34657000000
"MI","Total Expenditure","2020","Dollars",29070000000
"MN","All Industry Total","2010","Dollars",274231000000
"MN","All Industry Total","2020","Dollars",376814000000
"MN","All Industry Total","1990","Dollars",102757000000
"MN","All Industry Total","1970","Dollars",18700000000
"MN","All Industry Total","1980","Dollars",50219000000
"MN","All Industry Total","2000","Dollars",191515000000
"MN","Consumption","1970","Billion Btu",1107892
"MN","Consumption","1990","Billion Btu",1409665
"MN","Consumption","1980","Billion Btu",1224226
"MN","Consumption","2000","Billion Btu",1749107
"MN","Consumption","2020","Billion Btu",1731499
"MN","Consumption","2010","Billion Btu",1855906
"MN","Fossil Fuel-Consumption","2010","Billion Btu",1330667
"MN","Fossil Fuel-Consumption","1970","Billion Btu",1035200
"MN","Fossil Fuel-Consumption","2020","Billion Btu",1192232
"MN","Fossil Fuel-Consumption","2000","Billion Btu",1398634
"MN","Fossil Fuel-Consumption","1990","Billion Btu",1120143
"MN","Fossil Fuel-Consumption","1980","Billion Btu",1025710
"MN","Fossil Fuel-Production","2000","Billion Btu",0
"MN","Fossil Fuel-Production","1990","Billion Btu",0
"MN","Fossil Fuel-Production","2020","Billion Btu",0
"MN","Fossil Fuel-Production","2010","Billion Btu",0
"MN","Fossil Fuel-Production","1980","Billion Btu",0
"MN","Fossil Fuel-Production","1970","Billion Btu",0
"MN","Gdp Per Capita","1970","Dollars",4915
"MN","Gdp Per Capita","1990","Dollars",23487
"MN","Gdp Per Capita","1980","Dollars",12321
"MN","Gdp Per Capita","2010","Dollars",51703
"MN","Gdp Per Capita","2020","Dollars",66032
"MN","Gdp Per Capita","2000","Dollars",38930
"MN","Nuclear-Consumption","1990","Billion Btu",128458
"MN","Nuclear-Consumption","1970","Billion Btu",0
"MN","Nuclear-Consumption","2000","Billion Btu",135160
"MN","Nuclear-Consumption","1980","Billion Btu",109374
"MN","Nuclear-Consumption","2010","Billion Btu",140873
"MN","Nuclear-Consumption","2020","Billion Btu",153260
"MN","Population","2020","Individual Person",5706494
"MN","Population","2010","Individual Person",5303925
"MN","Population","1980","Individual Person",4075970
"MN","Population","1990","Individual Person",4375099
"MN","Population","1970","Individual Person",3804971
"MN","Population","2000","Individual Person",4919479
"MN","Production","2010","Billion Btu",431947
"MN","Production","1970","Billion Btu",32822
"MN","Production","1980","Billion Btu",164168
"MN","Production","2000","Billion Btu",238587
"MN","Production","1990","Billion Btu",188338
"MN","Production","2020","Billion Btu",505243
"MN","Renewable-Consumption","2000","Billion Btu",104646
"MN","Renewable-Consumption","1990","Billion Btu",60972
"MN","Renewable-Consumption","2020","Billion Btu",286538
"MN","Renewable-Consumption","1980","Billion Btu",54794
"MN","Renewable-Consumption","2010","Billion Btu",224991
"MN","Renewable-Consumption","1970","Billion Btu",32822
"MN","Renewable-Production","1970","Billion Btu",65644
"MN","Renewable-Production","2020","Billion Btu",538236
"MN","Renewable-Production","2010","Billion Btu",426724
"MN","Renewable-Production","1980","Billion Btu",109588
"MN","Renewable-Production","2000","Billion Btu",175238
"MN","Renewable-Production","1990","Billion Btu",118129
"MN","Total Expenditure","1970","Dollars",1650000000
"MN","Total Expenditure","1980","Dollars",6066000000
"MN","Total Expenditure","2010","Dollars",20894000000
"MN","Total Expenditure","2000","Dollars",12224000000
"MN","Total Expenditure","2020","Dollars",17647000000
"MN","Total Expenditure","1990","Dollars",7625000000
"MO","All Industry Total","2020","Dollars",330250000000
"MO","All Industry Total","1990","Dollars",103566000000
"MO","All Industry Total","1980","Dollars",52420000000
"MO","All Industry Total","2000","Dollars",186650000000
"MO","All Industry Total","1970","Dollars",22230000000
"MO","All Industry Total","2010","Dollars",259816000000
"MO","Consumption","2000","Billion Btu",1831457
"MO","Consumption","1980","Billion Btu",1422627
"MO","Consumption","1990","Billion Btu",1506669
"MO","Consumption","2010","Billion Btu",1925762
"MO","Consumption","1970","Billion Btu",1309269
"MO","Consumption","2020","Billion Btu",1702136
"MO","Fossil Fuel-Consumption","1970","Billion Btu",1283465
"MO","Fossil Fuel-Consumption","1980","Billion Btu",1414947
"MO","Fossil Fuel-Consumption","2020","Billion Btu",1432785
"MO","Fossil Fuel-Consumption","2010","Billion Btu",1729913
"MO","Fossil Fuel-Consumption","1990","Billion Btu",1367469
"MO","Fossil Fuel-Consumption","2000","Billion Btu",1651320
"MO","Fossil Fuel-Production","1990","Billion Btu",56804
"MO","Fossil Fuel-Production","2000","Billion Btu",10020
"MO","Fossil Fuel-Production","2010","Billion Btu",10663
"MO","Fossil Fuel-Production","2020","Billion Btu",3785
"MO","Fossil Fuel-Production","1980","Billion Btu",109425
"MO","Fossil Fuel-Production","1970","Billion Btu",94288
"MO","Gdp Per Capita","1970","Dollars",4754
"MO","Gdp Per Capita","2000","Dollars",33359
"MO","Gdp Per Capita","1980","Dollars",10662
"MO","Gdp Per Capita","2010","Dollars",43383
"MO","Gdp Per Capita","2020","Dollars",53656
"MO","Gdp Per Capita","1990","Dollars",20239
"MO","Nuclear-Consumption","1980","Billion Btu",0
"MO","Nuclear-Consumption","1970","Billion Btu",0
"MO","Nuclear-Consumption","2010","Billion Btu",94027
"MO","Nuclear-Consumption","1990","Billion Btu",84635
"MO","Nuclear-Consumption","2000","Billion Btu",104205
"MO","Nuclear-Consumption","2020","Billion Btu",80843
"MO","Population","1970","Individual Person",4676501
"MO","Population","1980","Individual Person",4916686
"MO","Population","2000","Individual Person",5595211
"MO","Population","2010","Individual Person",5988927
"MO","Population","1990","Individual Person",5117073
"MO","Population","2020","Individual Person",6154913
"MO","Production","1970","Billion Btu",127720
"MO","Production","2020","Billion Btu",224636
"MO","Production","1990","Billion Btu",182406
"MO","Production","2000","Billion Btu",135904
"MO","Production","1980","Billion Btu",140305
"MO","Production","2010","Billion Btu",207124
"MO","Renewable-Consumption","1980","Billion Btu",30880
"MO","Renewable-Consumption","2020","Billion Btu",117640
"MO","Renewable-Consumption","1970","Billion Btu",33344
"MO","Renewable-Consumption","2000","Billion Btu",23293
"MO","Renewable-Consumption","1990","Billion Btu",43149
"MO","Renewable-Consumption","2010","Billion Btu",100761
"MO","Renewable-Production","1970","Billion Btu",66688
"MO","Renewable-Production","1990","Billion Btu",81918
"MO","Renewable-Production","1980","Billion Btu",61761
"MO","Renewable-Production","2020","Billion Btu",215290
"MO","Renewable-Production","2010","Billion Btu",165404
"MO","Renewable-Production","2000","Billion Btu",41963
"MO","Total Expenditure","2020","Dollars",18888000000
"MO","Total Expenditure","1990","Dollars",9360000000
"MO","Total Expenditure","1970","Dollars",1937000000
"MO","Total Expenditure","2000","Dollars",13229000000
"MO","Total Expenditure","2010","Dollars",23035000000
"MO","Total Expenditure","1980","Dollars",7435000000
"MS","All Industry Total","2010","Dollars",93943000000
"MS","All Industry Total","1970","Dollars",7253000000
"MS","All Industry Total","1980","Dollars",21353000000
"MS","All Industry Total","1990","Dollars",38757000000
"MS","All Industry Total","2020","Dollars",115123000000
"MS","All Industry Total","2000","Dollars",65673000000
"MS","Consumption","2020","Billion Btu",1037261
"MS","Consumption","1980","Billion Btu",833876
"MS","Consumption","2010","Billion Btu",1153755
"MS","Consumption","2000","Billion Btu",1245835
"MS","Consumption","1990","Billion Btu",1019810
"MS","Consumption","1970","Billion Btu",746912
"MS","Fossil Fuel-Consumption","1980","Billion Btu",728518
"MS","Fossil Fuel-Consumption","2020","Billion Btu",1034000
"MS","Fossil Fuel-Consumption","1970","Billion Btu",655290
"MS","Fossil Fuel-Consumption","2010","Billion Btu",972922
"MS","Fossil Fuel-Consumption","2000","Billion Btu",915384
"MS","Fossil Fuel-Consumption","1990","Billion Btu",739913
"MS","Fossil Fuel-Production","2010","Billion Btu",180676
"MS","Fossil Fuel-Production","2020","Billion Btu",107195
"MS","Fossil Fuel-Production","1970","Billion Btu",377690
"MS","Fossil Fuel-Production","1980","Billion Btu",208481
"MS","Fossil Fuel-Production","1990","Billion Btu",156797
"MS","Fossil Fuel-Production","2000","Billion Btu",125256
"MS","Gdp Per Capita","2020","Dollars",38876
"MS","Gdp Per Capita","1970","Dollars",3272
"MS","Gdp Per Capita","2000","Dollars",23086
"MS","Gdp Per Capita","2010","Dollars",31659
"MS","Gdp Per Capita","1990","Dollars",15062
"MS","Gdp Per Capita","1980","Dollars",8471
"MS","Nuclear-Consumption","1980","Billion Btu",0
"MS","Nuclear-Consumption","2010","Billion Btu",100791
"MS","Nuclear-Consumption","1970","Billion Btu",0
"MS","Nuclear-Consumption","2020","Billion Btu",67569
"MS","Nuclear-Consumption","1990","Billion Btu",78541
"MS","Nuclear-Consumption","2000","Billion Btu",111534
"MS","Population","1990","Individual Person",2573216
"MS","Population","1980","Individual Person",2520638
"MS","Population","2020","Individual Person",2961279
"MS","Population","2000","Individual Person",2844658
"MS","Population","1970","Individual Person",2216912
"MS","Population","2010","Individual Person",2967297
"MS","Production","1990","Billion Btu",418688
"MS","Production","2020","Billion Btu",268056
"MS","Production","2000","Billion Btu",421004
"MS","Production","1970","Billion Btu",542511
"MS","Production","1980","Billion Btu",427539
"MS","Production","2010","Billion Btu",448125
"MS","Renewable-Consumption","2020","Billion Btu",68745
"MS","Renewable-Consumption","1970","Billion Btu",33527
"MS","Renewable-Consumption","1990","Billion Btu",84868
"MS","Renewable-Consumption","1980","Billion Btu",38097
"MS","Renewable-Consumption","2000","Billion Btu",75389
"MS","Renewable-Consumption","2010","Billion Btu",74760
"MS","Renewable-Production","1990","Billion Btu",169737
"MS","Renewable-Production","1970","Billion Btu",67054
"MS","Renewable-Production","2020","Billion Btu",125423
"MS","Renewable-Production","2000","Billion Btu",150779
"MS","Renewable-Production","1980","Billion Btu",76194
"MS","Renewable-Production","2010","Billion Btu",121010
"MS","Total Expenditure","2020","Dollars",10581000000
"MS","Total Expenditure","2010","Dollars",12900000000
"MS","Total Expenditure","1990","Dollars",4955000000
"MS","Total Expenditure","1980","Dollars",3813000000
"MS","Total Expenditure","2000","Dollars",7596000000
"MS","Total Expenditure","1970","Dollars",837000000
"MT","All Industry Total","2000","Dollars",21877000000
"MT","All Industry Total","2020","Dollars",52356000000
"MT","All Industry Total","1980","Dollars",8925000000
"MT","All Industry Total","1970","Dollars",2919000000
"MT","All Industry Total","2010","Dollars",38336000000
"MT","All Industry Total","1990","Dollars",13242000000
"MT","Consumption","2020","Billion Btu",429327
"MT","Consumption","1980","Billion Btu",360216
"MT","Consumption","2010","Billion Btu",405113
"MT","Consumption","1970","Billion Btu",322784
"MT","Consumption","1990","Billion Btu",350591
"MT","Consumption","2000","Billion Btu",410631
"MT","Fossil Fuel-Consumption","2020","Billion Btu",362180
"MT","Fossil Fuel-Consumption","2010","Billion Btu",448199
"MT","Fossil Fuel-Consumption","1990","Billion Btu",355665
"MT","Fossil Fuel-Consumption","1970","Billion Btu",228793
"MT","Fossil Fuel-Consumption","2000","Billion Btu",411797
"MT","Fossil Fuel-Consumption","1980","Billion Btu",285363
"MT","Fossil Fuel-Production","1970","Billion Btu",281224
"MT","Fossil Fuel-Production","1980","Billion Btu",707138
"MT","Fossil Fuel-Production","1990","Billion Btu",793240
"MT","Fossil Fuel-Production","2020","Billion Btu",577120
"MT","Fossil Fuel-Production","2010","Billion Btu",943961
"MT","Fossil Fuel-Production","2000","Billion Btu",786377
"MT","Gdp Per Capita","1980","Dollars",11345
"MT","Gdp Per Capita","2000","Dollars",24249
"MT","Gdp Per Capita","2020","Dollars",48289
"MT","Gdp Per Capita","1990","Dollars",16572
"MT","Gdp Per Capita","2010","Dollars",38746
"MT","Gdp Per Capita","1970","Dollars",4204
"MT","Nuclear-Consumption","1970","Billion Btu",0
"MT","Nuclear-Consumption","1980","Billion Btu",0
"MT","Nuclear-Consumption","2020","Billion Btu",0
"MT","Nuclear-Consumption","2010","Billion Btu",0
"MT","Nuclear-Consumption","1990","Billion Btu",0
"MT","Nuclear-Consumption","2000","Billion Btu",0
"MT","Population","1970","Individual Person",694409
"MT","Population","2010","Individual Person",989415
"MT","Population","2020","Individual Person",1084225
"MT","Population","1980","Individual Person",786690
"MT","Population","2000","Individual Person",902195
"MT","Population","1990","Individual Person",799065
"MT","Production","1990","Billion Btu",970497
"MT","Production","2020","Billion Btu",757430
"MT","Production","2010","Billion Btu",1149362
"MT","Production","2000","Billion Btu",972180
"MT","Production","1970","Billion Btu",429035
"MT","Production","1980","Billion Btu",876249
"MT","Renewable-Consumption","1990","Billion Btu",123371
"MT","Renewable-Consumption","2000","Billion Btu",113793
"MT","Renewable-Consumption","2020","Billion Btu",142410
"MT","Renewable-Consumption","1980","Billion Btu",114608
"MT","Renewable-Consumption","1970","Billion Btu",98397
"MT","Renewable-Consumption","2010","Billion Btu",117222
"MT","Renewable-Production","2010","Billion Btu",229568
"MT","Renewable-Production","2020","Billion Btu",275888
"MT","Renewable-Production","1980","Billion Btu",229216
